comment,rating
"Pesanan sesuai, harganya murah (beli waktu flash sale), fungsi nya berjalan dengan baik, pengiriman cepat, kemasan bagus",5.0
Bagus jamnya.. Keren.. Simpel dan elegan.. Suka bgt.. Thanks..,5.0
"Jamnya keren , bagus , mantap",5.0
"Warna strap ternyata lebih muda daripada yang di foto, tapi overall oke. Fast action, recommended seller",5.0
nice product and seller service excellence.... recommended.....,5.0
"Produk asli, packaging bubble wrap aman, even masih ada harga aslinya dari toko. Ada kartu garansinya juga. Sayang sekali jam nya datang tanpa baterai.",4.0
"Sangat memuaskan , barang bagus , harga oke , mantap pokoknya mksh ya",5.0
Barang sesuai dengan deskripsi packaging dalam pengiriman sangat baikdan rapih dan cepat sampai walau dengan ekspedisi reguler.,5.0
"Ukuran dan warna sesuai dengan foto.Barang bagus, cepat sampai, recommended!",5.0
"Pengiriman cepat, packing mantap, barang josss..👍🏻",5.0
Jamnya bagus sesuai pesanan,5.0
"Bagus, harga diskon jg, sesuai yg di inginkan",5.0
Pengiriman sangat kilat dan cepat diproses trims,5.0
Barang sudah sampai... packing mangtabs....,5.0
"Baranb sesuai dengan gambar, mantap djiwa!",5.0
"Wah thanks, packing rapi, barang sudah diterima dengan baik, thanks ya",5.0
jam bagus ... packaging oke banget,5.0
"seperti biasa respon cepat, packing rapih, asik pokoknya",5.0
Packing outstanding 😁. Kalo barang mah... yah timex pasti keren,5.0
Produk sesuai dengan ekspektasi,5.0
Barang Telah Diterima.. Packing dan Kualitas Bintang 5..,5.0
"Mantap gan, barang sampai dengan selamat dan barang sesuai keinginan, recomend !!!",5.0
Barang sangat baik. Sesuai deskripsi,5.0
Packing nya rapi.. pengiriman juga cepat,5.0
"Barang sesuai, semoga tidak cepat rusak, pengiriman cepat sekaliii, produk dan penjual sangat recommended!1!",5.0
"Thank you timex indonesia , Terbaik",5.0
"Sesuai deskripsi, di atas ekspektasi",5.0
"Produk ori dan sesuai gambar, keren.",5.0
Super kerenn barangnya,5.0
"Terbaik memang. respon cepat, packing bagus, barang mulus 👍",5.0
Barang sudah sampai dan sesuai dengan gambar.  Thanks!,5.0
"baraaanngg 
mantappppppppppttttt",5.0
"bagus, pengirimannya cepat, packing aman dari the watch co",5.0
"Barang sesuai, pengiriman aman, cepat.",5.0
pengiriman lumayan cepat. barang sesuai pesanan dan packingnya oke. makasih timex,5.0
mantab. cpt sampe brg sesuai pesenan.,5.0
"ada kendala sedikit di pengiriman, terobati dengan kualitas dan pelayanan memuaskann. mari kita berlangganan. thanks timexxx",5.0
terima kasih jam timex telah kami terima,5.0
proses cepat dan barang bagus. sesuai di etalase,5.0
Sudah diterima dan bagus.. semoga bertahan lama,5.0
Bagus sekali.. terimakasih,5.0
"saya suka karena face nya sederhana cocok dengan strap macam macam. Strap bawaannya cukup bagus, sayang yang kulit walaupun terlihat bagus namun setelah beberapa kali pemakaian sudah terlihat banget bekasnya.",5.0
"Terima kasih, sesuai pesanan, bagus",5.0
"pengiriman tolong dipercepat kedepannya.
apa hari sabtu libur ya?
packing bagus.
kualitas jam lumayan lah sesuai harga",5.0
"barang sudah sampai dan berfungsi dengan baik.
maaf telat kasih konfirmasi karna long weekend",5.0
"Jamnya sdh sampai, tampak keren saat dipakai, terima kasih",5.0
kalo 5 yang ada pada dirinya dan gw gak,5.0
thanks timex..jamnya sdh sampai,5.0
Barang bagus gan.  Packing rapi banget. Sukses terus,5.0
barang sesuai & datang tepat waktu,5.0
"Packing bagus, barang juga bagus dan original tentunya. Thnks",5.0
"Barang sudah sampai, packing rapi. Nice!",5.0
Jam sudah diterima dengan kondisi baik. Packingnya rapi. Jamnya mantap. Recommended,5.0
Barang bagus dan sangat pas cepat sampai,4.0
sudah sampe sesuai harapan barangya. packing dlmnya ok tp kardus packing pas bukaan robek kayak br diintip dalemnya...tapi barang utuh bublenya kuat. mksh timex kpn2 order lagi,5.0
"bagus, mudah-mudahan awet. tnks",5.0
"barangnya sesuai, packing nya rapih dan proses nya cepat. thanks timex :)",5.0
Pengiriman cepat. Pesan hari ini besok sudah sampai. Packing dengan bubble wrap yang tebal dan ada tambahan kotak lagi selain kotak jamnya. Produk sesuai spesifikasi dan garansi resmi.,5.0
"Respon cepat, saya puas .,?!'--::()$&@""",4.0
Terlalu ringan tidak seperti jam2 saya terdahulu,5.0
"Packing mantap, rapih dan aman. Produk sesuai pesanan. Recommended seller and product. Terimakasih Timex and Tokopedia. 👍🏽👍🏽👍🏽",5.0
Pelayanan super cepat dan resposif. Bravo!,5.0
"Biar bintang yg bicara...kyknya saya pembeli promo terakhir..hahaha..thx TWC, tokped",5.0
Sesuai harapan..  Keren....,5.0
Very cool and stylish watch,4.0
baguuuuusssssss sesuai dengan gambar,5.0
mantap kali kali mantap,5.0
"Keren produknya dipaketkan sangat rapi dan tdk cacat sama sekali, produknya realpict",5.0
untuk barang..recomended,5.0
Sangat memuaskan keren,5.0
"Terima kasih, sesuai pesanan - recommended seller",5.0
"barang mulus 100% ori dan new ,,,,",5.0
"pembelian kedua saya, desain bagus! saya sangat cocok dengan strapnya, cocok untuk outdoor. cuman pake chrononya ribet. Overall puas untuk yg satu ini",4.0
"Terkirim!  Overall bagus,  namun bagi calon pembeli,  alangkah baiknya jika melakukan transaksi sesuai jam buka toko,  karena jika pesan sabtu dg pengiriman kilat,  barang akan tetap dikirim hari Senin sesuai jam buka toko (ini salah saya yg ga baca info timex).  Anyway,  mantaps jiwa!",5.0
Pelayanan memuaskan dan fast respon. Terima kasih.,5.0
barang oke dan pelayanan baik,5.0
Jamnya kereeenn.. harga terjangkau. tks,5.0
mantap gan barang nya ............,5.0
Jamnya sesuai dan bagus seperti yg saya liat di mal. Terima kasih timex Indonesia  sukses selalu.,5.0
"Barang sesuai, pengiriman cepat, packing rapi, sayang tidak dengan baterai",5.0
"Untuk produk tidak diragukan lagi, jelas bagus dan asli keren. Cuma sayang awalnya saya tidak notice kalau toko ini hanya buka di hari kerja (saya pesan hari Minggu) tapi di hari Senin langsung diproses dengan cepat dan sore sudah diterima. Udah gitu packagingnya rapi luar biasa bubble wrap berlapis-lapis, nggak salah deh beli disini. Tapi ya itu, sayang cuma buka di weekdays.",5.0
respon cepat & barang langsung sampai as expected.. terimakasih..,5.0
Nice................................,5.0
Sudah sampai dan packing bagus,5.0
"Produk ok, pengiriman cepat, respon baik",5.0
"Barangnya bagus sesuai deskripsi, packing aman barang terjamin selamat sampai tujuan. Respon admin cepat. Mantab🤘. Thankyou🤝",5.0
"Recommended seller! Respond seller juga cepat, barang dikirim sangat rapi, dengan bubble wrap 2 lapis dan hard box dan dilapis bubble wrap lagi. Tbh, barang lebih bagus aslinya dari pada di gambar. Thanks!",5.0
Berkualitas dan berfungsi dengan baik.. mantab,5.0
Jam original n packaging rapi,4.0
Respon &amp; pengiriman cepat. Packing proper.,5.0
pengiriman cepat dan packaging aman. thankss,5.0
"Aduh gan,, gimana yah . Kok saya bingung mau ulas apa. Sepertinya tinggal pake sama senyum ajah udah bahagia banget rasanya... Jangan buka lapak ini deh.... bapernya beraaat. Pengiriman Cepat , Sesuai Deskripsi , Harganya Cuccok. Aku padamu Gan....",5.0
"Kualitas barang lumayan bagus, packing nya jga sangat rapih Dan Aman.. recommended bgt niih",5.0
Jam sesuai sama deskripsi dan kualitasnya cukup bagus. Packingnya juga rapi dan berlapis2 buble wrap nya. Recommended.,5.0
"penggemar setia timex, seneng ada toko officialnya di toped",5.0
Barang tidak seperti Ori...,3.0
"Barang lengkap dan bagus sesuai foto dan deskripsi, proses cepat, packing sangat aman, semoga awet jamnya 👍🏻",5.0
"Packing bagus, barang bagus sesuai deskripsi. Ada yang bisa share untuk setting tanggal ?",5.0
"Pengiriman Cepat, barang original. mantap",5.0
"100% original. Bagus banget jamnya. Packing rapih, pengiriman cepat",5.0
Mantap bos jamnya lain kali beli disini lagi dah,5.0
Kualitas produk dan jaminan after sales service tidak perlu diragukan lagi. Namun kedepan data stock harus real time supaya calon customer langsung tahu ketersediaan stock dan juga respon admin bisa lebih ditingkatkan. Terima kasih,5.0
Barang sesuai dengan pic dan dikemas dengan baik. Senang berbisnis dengan anda.,5.0
"fits description, processing time was good",5.0
Pengiriman cepat.. seller responsive.. terima kasih banykkkk,5.0
Sesuai gambar dan produk oke.,5.0
"Produk &amp; packaging bagus, pengirimannya juga cepat.",5.0
Lebih bagus dr foto. Pengiriman cepat dan tepat waktu,5.0
"Ternyata gambar tidak sesuai gan/sis. Mohon untuk produknya, gunakan real picture",4.0
"Ini recomended parah, kece banget jamnya... Pengirimannya juga cepat,  responnya gesit... Packingnya rapi dan aman,  harus order disini lagi nih",5.0
Cukup baik. Sesuai harga,4.0
"Original,dpt garansi,penggantian baterai seumur hidup,thx watch.co",4.0
Tempat terbaik buat beli dan nambah koleksi Timex,5.0
Semoga kedepannya lebih teliti membaca catatan pada pembelian,4.0
"Terimakasih, barangnya bagus dan sesuai dengan yang saya inginkan 😊",5.0
bagus. pengiriman cepat. kemasan pengiriman sangat aman!,5.0
Produk sesuai dan keren,5.0
"Official store dengan respon untuk memproses pembelian sangat baik dan cepat. Kalo produk ya kagak usah diulas sih ya ini kan official storenya a.k.a penjual yg resmi, jadi udah jelas kualitasnya.
Terima kasih.",5.0
"Service memuaskan cepat dan terpecaya. Qualitas produk mudah mudahn sesuai dengan kualitas merknya. Packingan outstanding, savety packaging.",4.0
"mantap, barang di terima dengan selamat gan",5.0
Barang oke sesuai deskripsi. Pengiriman jg cepat. Recomended seller,5.0
"Pengiriman cepat.. packaging ok bgt, double packing gt jadi barang aman sampai tujuan",5.0
"Packing rapih dan aman banget, produk orisinil dan kualitas bagus, seller nya juga ramah dan responsif... 👍🏻👍🏻👍🏻",5.0
"Mantaab, barang sampai dengan aman, penjual ramah, produk original. Semoga awet.",5.0
"packing rapih banget, sesuai lah ya. top",5.0
mantap kali kali mantap cuyyy,5.0
Packing joss. Kualitas susah tak perlu di ragukan,5.0
Barangnya dah diterima dgn baik...packing rapi....ditunggu discount selanjutnya thanxs,5.0
"Kualitas jam sangat bagus, sebanding dengan harganya.",5.0
"Barang telah tiba dengan baik. Kualitas barang sangat bagus sesuai dengan deskripsi. Terima kasih, Timex!",5.0
"packing rapi, barang mantapppsss......",5.0
Sesuai dengan gambar dan pengirimannya aman berlapis lapis,5.0
"Jam nya bagus, semoga awet... Terimakasih...",5.0
Barang sesuai dengan gambar dan pengiriman cepat sampai tujuan,5.0
"Jam nya bagus, terimakasih....",5.0
biasa aja tapi bagus sih,4.0
"Barang Sampai, sangat cepat. sesuai deskripsi..ORI. Puas Banget Gan",5.0
barang diterima dengan baik &amp; sesuai deskripsi.. thanx,5.0
"keren jam nya, makasi klender gratisnya",5.0
Bagus dan sangat cepattt terima kasihhhh,5.0
"Barang sdh sampai.
Srvice dan respon ramah dan cepat.
Terimakasih..",5.0
"👍🏻, 💸 disc, 🚙 cepat",5.0
"Ada lecet dikit tp overall ok, pengiriman cepat n dpt hrg disc",5.0
"Sangat mengecewakan. Sudah retur untuk perbaikan, kembali masih ada cacatnya pula. Untuk harga segini sangat tidak worth",1.0
Diterima dgn baik. Terpasang dengan baik di outlet mkg,5.0
"pengiriman cepat, brg bagus. thanks seller",5.0
Mantaaaaaaaappppppppppp.. .,5.0
barang bagus.........,5.0
"Kualitas produk bagus, pelayanan ramah",5.0
produk sesuai dgn gbr n ket....respon cpt,4.0
sangat puas barangnya bagus,5.0
"Keren, dpt discount n trmnya cepat",5.0
terimakasih barang sampai dengan selamat ..ok bgt kualitas nya .penjualnya ramah goodluck ya ka,5.0
"Bagus, dpt hrg disc, pengiriman cepat",5.0
Kualitas gelang straps emang oke bngt trus pengiriman cepat sampai,5.0
Bahan kualitas tinggi tapisaya sarankan kalo pesan custom lebihnya g perlu sampe 1.5 -2 cm dr ukuran tangan cukup 0.5 sampe 1 cm saja. Saya pesannya 1.5 cm lebih besar dari tangan saya jadi agak aneh tapi overall bagus sesuai deskripsi :),5.0
Mantapp betul..cepat dan sesuai,5.0
"Produk bagus,original,pengiriman cepat,penjual respon cepat...mantapppp",5.0
"barang bagus, pengiriman cepat, tempat strapnya juga bagus, terima kasih",5.0
"Barang sesuai, respon sangat cepat, thnx gan",5.0
"Fast response, highly recomended seller 👍🏻👍🏻",5.0
"Buckle harga 200ribu. Waktu datang, kondisi sudah banyak lecet dan baretnya. Seller cuma mengatakan &#34;kalau besi memang gitu, nanti juga akan lecet karena pemakaian.&#34; Fungsi deploynya juga suka ngadat. Sangat kecewa dengan kualitas yang tidak sebanding dengan harganya.",1.0
"barang bagus, pengiriman cepat, thanks",5.0
trima kasihhhh...........,5.0
Terimakasih Gan barang sudah diterima dengan baik &amp; rapih... Sukses selalu untuk Anda &amp; Toko Onlinenya... 👍☺👌,5.0
"bagusss,............................................",5.0
ketiga x nya suami saya order di straps.......trima kasih...,5.0
Nice gan keren produknya. Maju terus yaaaa,5.0
Thank you.........................,5.0
"Sesuai dengan foto..baguss..suka banget, dapet bonus kalung..terima kasih ELLE.",5.0
"Barang bagus...sesuai..packing rapi..
ini ga dpt free blangket sesuai promo ya?",5.0
"Sesuai dengan informasi tertulis dari Tokopedia, bahkan mendapat surprise karena diberi hadiah selimut Elle yang bagus dan tidak ada info sebelumnya.
Sukses selalu untuk Tokopedia dan jangan pernah berhenti untuk ber - &#34;inovasi&#34;..... Bravo",5.0
Jamnya baguus. Original. Dapet diskon plus gift selimut. Suka pokoknya puas,5.0
"Murah, bagus dan cepat sampainya",5.0
bagus dan kemasan nya rapi,5.0
"Respon cepat, barang sesuai",5.0
Jamnya cantik. Terima kasih..,5.0
Adminnya sabarrrr.... Rekomen seller,5.0
"barang bagus sesuai deskripsi, packing nya ok, ada bonus selimut dan kalung",5.0
"Terima kasih produk sudah saya terima dg baik, dapat bonus selimut jg, recommended!",5.0
Terimakasih untuk bonus selimutnya.,5.0
Barang bagus ... Dapet hadiah lagi ... Mantap ...,5.0
Barang cepat sampai.. Produk ok..makasih bonus nya ya kk,5.0
"Respon lama, seller tdk komunikatif😧",1.0
Mantabb.. respon seller baik. Packing &amp; produk  ok..dapet bonus pula. tks,5.0
"pengiriman cepat ,barang ok,trims ELLE,ditungu hadiah selimutnya ya",4.0
ORI. Dan trusted. Thankyou 💞😍,5.0
"Barangnya bagus ori, keren recomded branded original store",5.0
Pesanan sesuai dan bagus,5.0
Minta biru dikasih kuning,3.0
"respon cepat, barang sesuai deskripsi, recommended seller...",5.0
makasih barang da ditrima. anaku suka,5.0
"Barang sudah sampai sesuai Display, makasih bos",4.0
Bahan tali jam nya ternyata keras jadi agak kaku. respon penjual cepat dan packing rapi.terima kasih,3.0
kecepatan pengiriman sangat baik,5.0
barang mendarat dengan sempurna,5.0
terimakasih barang sudah sampai sukses teruss,5.0
"mantap sekali gan , packing cantik seperti pengirimnya wkwkwk",5.0
"bagus banget pengemasannya, warnanya sesuai keinginan saya, bungkusnya memang agak berkerut tapi jam di dalamnya tetap bagus, udah disesuaikan waktunya.",5.0
********************************,4.0
"lumayan buat anak, terima kasih banyak",3.0
bagusssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,5.0
mkasih barang nya udah sampai dengan selamat,4.0
jam tangannya keren. trimakasih.,4.0
"sudah diterima jam nya, kualitas sesuai harga",3.0
mantapppppppppppppppppppppppppppppppppppppppppppppppppp,5.0
lumayan.......................,4.0
sesuai gambar......................................................,4.0
Barang sudah datang sista.tankiu y,4.0
terima kasih jam tgn ny sdh sampai,4.0
"akirnya sampe jg, anak2 langsung pakai dan mainin, thank you toko jam murmer...",4.0
thanks...................................,5.0
alhamdulillah jamnya sudah sampai dan langsung dimainkan sama anak saya,5.0
baguuuusssssssssss.................,5.0
Thanks barang sudah keterima.....,4.0
puas bangettttt.. ........ paking di kasi buble rapi sumpah.... trus barang oke punya.... next aku order lagi ya ... happy sangat saya,5.0
ready gan seperti yang digambar,4.0
barang sudah sampai ya bosss makasihhhhhh,3.0
"mantap jam tangannya,,,,,,,murah lagi dibandingkan yang lain..........gan tolong WA nya gan.............saya mau order lagi yang warna hitamnya.",5.0
Packingnyah sefty... Good job..lah,4.0
thanks gan barang sampai ... next mohon pengiriman cepat di prose's ya :),5.0
thx gan brg dah sampe niii......,4.0
mantap tapi gak d kasih batre cadanganya,4.0
"Sesuai pesanan.. Thanks, pengiriman lmyan Cepat. Tp syg, respon dr penjual nya z yg kurang",3.0
terimakasih.......................,5.0
pacal aku syukaaaaa katanyaaaaa ;;),5.0
"prosesnya kalau bisa di cepetin lagi gan. ane ga sabaran soalnya, hehe",5.0
barang cepat sampai... goood job,3.0
"Thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",5.0
mantap tap tap..mantap banget ...recomended....,5.0
"makasih gan sudah sampai, persis .....",5.0
"udah diterima, barang sesuai gmbr. trims",5.0
barang sudah sampai bagus cpat sampai ok trimakasih,5.0
thanks barang dah sampai dalam kondisi oc..,5.0
thx gan..next repeat order.....................................,5.0
"DS sukses, terimakasih atas kerjasamanya.",5.0
makasih bos.....barang baru tadi sampai customer.......,5.0
Sudah diterima gan terimakasih tunggu orderan selanjutnya....,5.0
"barang sdh diterima, kemasannya rapih & barangnya oke",4.0
"Mantap, terimakasih.........................",4.0
jamnya bagussesuai gambar ... thank gan smga sukses ya...,5.0
terimakasih murmer .. dan toko pedia.. barang datang nya cepat.. barang sesuai gambar.. sukses terus murmer dan toko pedia,4.0
"good product, good packing, recommended seller.",5.0
thanks ya...barang aman oke original :),5.0
thx..baru sampai..agak lama..tapi bagus barangnya,4.0
thx gan......................................................................,5.0
"trimakasih barang dah sampai..tapi maaf,,sejauh pengalaman, ini respon nya lama",3.0
"Jam Lasebo nya keren :D, Sudah ane terima gan, set digital analog , hari, tanggal, alarm, gmpang gan :D  harga bersaing sama lapak2 yg sebelah Ane suka, tunggu next order gan :)",5.0
barang udah diterima sis makasih,5.0
"paket dah sampe tadi siang, packing rapi....unit sesuai harga...mantap",4.0
"barang sudah diterima dg selamat, bungkus jg bagus, pelayanan cepat, rekomended banget toko sis ini, diperbanyak lagi barangnya sis, jadi saya akan jadi pelangan tetap",5.0
barang dah mendarat dengan selamat gan. .hatur nuhun,4.0
terima kasih.. barangnya sudah say terima. bagus.,3.0
"ok
trims
sukses................................................................................................................",3.0
barang ok bngt sukses terussssssssssss,5.0
ok barangnya...cuma pengirimannya kurang cepet..,4.0
